BarCode,STOREID,ORIGINAL_PRICE,CURRENT_PRICE,QTY_MARKDOWN
5060108452137,849,2.27,2.27,8
9772052578226,568,1.6,1.6,19
8445290863331,367,6,6,15
8001841009926,1582,1.5,1.5,8
4006149501343,1311,3,3,6
5010482634636,858,0.75,0.75,23
9770962755249,1264,1.5,1.5,8
5010482633776,1615,1.2,1.2,17
7613287695222,316,1.75,1.75,6
5010029201321,1271,7,7,15
5010238016754,177,4.5,4.5,18
3057067180036,487,0.1,0.1,25
5012583201960,288,0.9,0.9,16
5056357906293,417,2.6,2.6,16
5010482431181,1253,1,1,21
4987205905575,288,3.5,3.5,22
3065890124967,1630,10,10,17
5010482445614,1283,3.5,3.5,11
9770956805967,1625,2.1,2.1,10
5010482684310,256,3.5,3.5,11
7622201460761,239,2,2,14
5010482388751,1548,4,4,21
3430560001693,416,6,6,21
5039303007824,1516,1,1,9
5052514012449,940,3,3,4
5060465390103,1780,1.65,1.65,23
5000168209852,1404,4,4,20
5000227001052,21,2.5,2.5,25
5060979770125,278,1.6,1.6,25
5010482187477,959,4.5,4.5,23
8904063251077,364,1,1,7
5010482507619,1504,1,1,12
5011308900928,1276,1.5,1.5,7
5000171061591,1301,3.5,3.5,5
5000232849816,678,0.9,0.9,13
5000157147578,1809,2.5,2.5,17
8711327579576,363,2.5,2.5,19
50426751,58,0.34,0.34,8
5010482925758,1647,2,2,13
5010105001760,481,1.25,1.25,24
7791540046360,1633,5.5,5.5,10
5023402202518,122,0.01,0.01,20
5099823015808,1512,1.5,1.5,21
5060115872980,565,1,1,22
5000166063920,1365,6.75,6.75,24
3760049798173,159,1.58,1.58,12
41500888125,767,2.25,2.25,16
5022496001250,610,4,4,3
5050313100169,284,0.1,0.1,17
5057693040320,574,14.99,14.99,1
9002490263881,282,5,5,17
5010482317928,366,5,5,20
5050665019492,1509,0.5,0.5,12
5410288266725,846,2.75,2.75,18
5010482817855,74,5.5,5.5,1
5000221502654,628,1.5,1.5,12
7501064193101,1481,6.5,6.5,9
18341751130,1352,8.5,8.5,4
5060896622828,738,1.39,1.39,7
5901888028269,899,1,1,14
5015934531228,953,4,4,15
5015753000011,1579,1.4,1.4,4
5010482783679,1636,1.5,1.5,2
5900437140667,135,1,1,2
5010482880897,113,8,8,6
5055180680769,1613,2,2,4
5000159477369,187,4,4,8
8437000985020,33,1.25,1.25,25
7622201401863,141,5.25,5.25,21
5056170387958,1426,3,3,24
5010482318888,626,0.5,0.5,18
8718951289192,930,2.25,2.25,10
7610900020089,1477,1.75,1.75,11
5023823007051,1710,1.25,1.25,22
5010482839291,1644,4,4,24
5410316992060,611,2.69,2.69,19
4001724026761,802,3,3,17
5055180663120,1748,2.49,2.49,22
5060407540382,324,2.75,2.75,6
5010029201321,1322,7,7,8
5013478132819,1578,0.44,0.44,16
5056283881800,907,6,6,14
7613036633741,578,7,7,13
5000159470889,1634,1,1,15
5060077680463,76,0.97,0.97,22
5390494002839,1344,1.15,1.15,16
5010052108307,256,1.35,1.35,21
5052514021960,375,0.92,0.92,17
5000134040564,961,1,1,8
5010482656904,100,2,2,25
3023290064214,34,1.4,1.4,25
5000221004103,95,2.5,2.5,9
5413149291171,1420,2,2,21
8436030679749,1686,2.75,2.75,18
5000168022840,251,0.1,0.1,3
4008400511825,46,2.75,2.75,18
5050665044623,187,5,5,14
5000328207353,1443,1,1,2
5390171004132,1717,2.5,2.5,11
5010482313234,761,1.25,1.25,20
5010482276379,750,3.75,3.75,4
5010033828644,7,1,1,10
5015934670965,408,2.5,2.5,21
5000205049212,1503,4,4,2
7622201388959,912,1.65,1.65,24
5010482842031,1806,3.75,3.75,13
8720182592446,682,2,2,15
9770954895762,347,2.99,2.99,17
3057640308338,323,1.4,1.4,5
5032992421544,32,3,3,3
5012159034572,1477,3,3,25
8710648218188,663,1,1,19
5010044002750,366,1.35,1.35,2
8718951097575,738,2.75,2.75,9
5000168039947,1264,2.5,2.5,16
5010357112108,388,4.29,4.29,7
5000256050618,1444,1.5,1.5,10
5010482838454,417,1.25,1.25,20
5010482793319,1702,1,1,16
5000101057083,560,1,1,13
5010115900596,1444,1.75,1.75,22
9354596000069,169,22.99,22.99,10
5060250345479,14,1,1,6
5410076229994,1300,1.75,1.75,11
8719202215137,1283,1.99,1.99,23
5010482320645,1658,2.5,2.5,12
11179619351,1810,2,2,12
5010482864477,498,5.5,5.5,8
5012174010773,643,1.5,1.5,15
5026230000592,421,4,4,10
5060221246613,1545,1.3,1.3,11
5056103400891,1376,4.99,4.99,12
5000174944730,351,6,6,25
5010482776978,653,1,1,18
5900567022529,1526,1,1,21
5053249243788,100,1.25,1.25,11
5099338023145,193,3,3,20
5010035169226,1244,2.5,2.5,6
9770307757334,431,0.9,0.9,20
5010482592660,15,4.19,4.19,13
5010482922955,608,1.5,1.5,17
5391535690015,1557,0.5,0.5,22
7393714200105,293,2,2,2
5010482897451,1340,1,1,15
5016840102267,542,13.49,13.49,1
5000205035086,1323,4,4,1
50117758,1207,0.9,0.9,17
5025364000461,164,1,1,10
5032678010895,552,1.49,1.49,14
9002490201821,964,9.5,9.5,25
5056499910585,1310,3.75,3.75,21
8000500446782,868,2.8,2.8,7
5025364005084,1731,1,1,19
7622201142827,1604,1.65,1.65,16
5010482816834,537,0.75,0.75,16
5010482830885,1739,0.5,0.5,21
5055180678605,643,2.99,2.99,5
8711295376610,1269,1,1,7
5000237121955,344,5,5,10
8712941100474,17,2.3,2.3,20
5010482796761,857,1,1,25
5010482726515,227,1,1,10
5010482403850,1733,3,3,13
5027439325448,406,2,2,15
5010482950125,481,2.75,2.75,1
5010153870349,252,11.99,11.99,21
3760049797749,239,1.75,1.75,3
4056800772735,982,2.5,2.5,4
5010482912376,1352,1.25,1.25,2
5060956430431,1613,1,1,4
5060951155001,1426,0.1,0.1,19
4870004172210,451,24,24,22
5021932023627,64,8.75,8.75,17
40255170,7,0.9,0.9,16
8606018618439,574,2.5,2.5,16
5011308510110,186,1.75,1.75,17
5000147025213,124,1,1,9
67742811110,1319,0.1,0.1,4
5029054231692,1459,8.5,8.5,16
4025500287429,1203,0.85,0.85,3
5060105181634,1211,1,1,14
5010482177706,91,1,1,2
7331878004160,1362,6,6,24
5060072652083,1738,1,1,14
5060549640209,1689,1.25,1.25,16
5010482358297,1728,2.5,2.5,16
5010061001019,1661,1,1,19
5000159475495,814,1,1,3
5010482373504,1563,5,5,8
96199725,943,2.4,2.4,6
5050665048980,730,1.25,1.25,9
5000232847690,1444,5,5,7
5900437879642,558,1.95,1.95,16
5000101665400,736,1,1,21
5000101346170,109,1,1,13
5039303000856,13,1.25,1.25,2
5010482415365,1569,3.5,3.5,12
5449000171191,595,3,3,8
5099339002897,1590,1.5,1.5,13
5016049703746,121,0.5,0.5,19
5065013305899,963,2,2,10
5000221601265,1710,2.75,2.75,13
5000205049137,1625,2,2,21
5000205035093,104,4,4,23
5000116129751,795,2.5,2.5,5
6936756254456,281,1,1,23
9772051886711,72,1.6,1.6,9
80737810,1522,2.5,2.5,20
5010482633578,552,2.5,2.5,17
5000328334196,36,1.35,1.35,20
5011475125957,629,4.4,4.4,4
7622201746414,911,3.25,3.25,11
5010482950316,730,1,1,22
7622210318947,1299,1.71,1.71,9
5010511481385,280,2,2,5
5056170338141,431,1,1,13
5060140283744,1688,1.7,1.7,1
7613036912990,722,12.5,12.5,15
5010482890551,663,5,5,17
6009603340128,558,0.99,0.99,12
5391511147175,936,2.5,2.5,3
5010482411756,548,8,8,15
5011321971394,717,4.5,4.5,4
5060149412503,1588,1,1,22
4060800177926,326,9,9,23
11179538270,1761,3,3,18
5010044008325,1275,0.5,0.5,2
5059319023915,162,2,2,6
5029788603772,1750,3.49,3.49,25
8700216596893,25,3.5,3.5,4
5010482917142,1249,1,1,2
8720181092909,216,4,4,4
5060121570580,818,0.55,0.55,6
8002270736780,779,4,4,11
5015934374092,1264,1,1,15
5035230100263,660,1.45,1.45,15
5010482388904,664,4,4,6
5010482886370,722,1,1,2
7613031426706,1216,2.5,2.5,9
5010482932435,431,4,4,22
5011231212488,1245,0.1,0.1,10
7622210370167,1750,4.99,4.99,1
67742291844,332,0.1,0.1,17
5000157062741,550,1.7,1.7,4
5000118203664,650,0.9,0.9,8
5015821145040,393,1.25,1.25,25
5056192411174,52,2.25,2.25,24
7622210984579,1352,0.7,0.7,9
5056032914216,1537,19.99,19.99,5
9770266522073,447,2.1,2.1,18
5010477361912,437,2.39,2.39,20
5010482921545,1374,2,2,13
5056032968943,1426,14.99,14.99,1
5060336504660,17,1,1,17
7622210658845,841,2,2,22
5025728024324,89,6,6,9
5760466876872,1582,2.5,2.5,12
8711000510490,989,2,2,16
5055204513325,1529,1.29,1.29,1
8901058901511,451,0.5,0.5,23
90446412,1600,1.89,1.89,5
5010067316650,881,2.5,2.5,25
7613036629751,149,1.85,1.85,12
5010482184711,364,1.5,1.5,12
7393714367747,1615,5.5,5.5,11
3533630094073,596,0.9,0.9,10
5998749125564,968,1.31,1.31,22
50819485,1220,1.5,1.5,7
5010853249407,481,21.99,21.99,11
5010482392796,38,1.5,1.5,9
7322540744040,165,2.5,2.5,11
5000157078766,1271,2.5,2.5,13
5056170306645,914,1,1,17
8445290361264,1561,2.25,2.25,6
5029053571072,517,2.25,2.25,11
5010482876302,20,4.25,4.25,17
5000147032921,1767,1,1,14
5014379002829,557,4,4,16
7613287839732,1575,1.75,1.75,14
5010482835750,1425,4,4,20
5010134914130,855,6,6,11
5025820006594,594,0.1,0.1,19
5019871202043,1445,1.5,1.5,19
5000157152572,178,2.98,2.98,8
846656011973,1258,1,1,17
4016500011206,1319,25.99,25.99,24
5050083344787,1599,2.25,2.25,20
5010864008178,1355,1,1,20
5010482282851,409,0.5,0.5,21
8712561191302,16,1,1,24
5011376000919,1253,1.4,1.4,4
5000328024462,1675,0.1,0.1,25
5010044008622,951,1.4,1.4,21
7613036069724,1533,5,5,25
7622202041020,966,1.75,1.75,24
5010482789473,377,3,3,20
5775345856074,488,2,2,7
5011096010540,1628,2.5,2.5,11
5000101829307,1429,1,1,8
49000014273,966,1.3,1.3,25
8855790001759,104,5,5,18
5010482403072,970,5,5,7
5010482943202,7,2.4,2.4,2
5011059001790,637,2,2,17
5000116126552,1706,3,3,6
5010044009124,1647,1.8,1.8,21
5060360507101,296,3.45,3.45,11
720495922204,541,2,2,15
7316641817185,9010,3.5,3.5,10
5060744380672,1732,2,2,17
5000204890938,92,3,3,24
8001090559890,768,2.3,2.3,14
5060060210981,986,3,3,25
5010482797751,245,1.25,1.25,12
4007993021643,69,2,2,11
5035766048343,1304,9.99,9.99,10
5056586600191,1526,3.5,3.5,3
5057693030222,969,19.99,19.99,4
5410358452515,533,1.25,1.25,15
5010038484098,1224,2.6,2.6,11
615357123403,1329,2.5,2.5,24
5010795548675,395,0.1,0.1,19
9322214005451,227,20,20,6
8033028031178,1725,0.1,0.1,18
8720182782960,891,2,2,23
5056170371537,1350,0.1,0.1,16
5021858478808,201,6.95,6.95,24
5060149412589,637,1,1,20
5000168124858,628,3,3,13
5010482658670,698,1,1,22
5039388080729,580,1,1,23
889854723729,314,9.99,9.99,8
5055180687515,1667,1,1,23
5010482946005,115,0.75,0.75,19
8436030679749,687,2.75,2.75,14
5027951007723,807,0.69,0.69,19
3329770087552,636,2,2,11
5449000197092,83,2.65,2.65,17
5060438830407,92,2.5,2.5,25
5099406009255,320,2.69,2.69,22
5099417010646,829,2.75,2.75,6
7613035845473,818,2,2,12
5010102344402,949,0.5,0.5,9
5390124002253,543,2,2,20
5010482922863,1750,1.25,1.25,19
5011041000015,1551,2.05,2.05,14
5000112503838,337,3.75,3.75,5
5010482439651,1521,2.5,2.5,8
4025500206017,1447,2,2,7
5010482933906,1473,6,6,18
5024993731326,1454,3,3,20
5000328197449,940,1,1,7
5030033502702,721,1.75,1.75,6
5011013405114,1701,30.49,30.49,12
5010482312879,1271,2.15,2.15,24
5060573540629,669,2.99,2.99,12
5000354908576,718,1.6,1.6,1
4251097407142,550,3,3,10
5010478843165,708,1,1,23
5740900402751,1203,7.25,7.25,1
5059319008714,38,1.5,1.5,18
5029053550329,51,1,1,16
8906021073417,585,1.5,1.5,1
5060371457198,1372,6,6,10
5390494002945,385,1,1,25
5039265000444,673,2.39,2.39,22
5010658310715,1332,4.4,4.4,12
8714786299764,969,1,1,13
5010482733926,1675,1.25,1.25,10
5023823006023,1453,1.8,1.8,8
5411011080199,196,8,8,4
5010482731403,793,4,4,9
4060800177926,1366,9,9,14
7622210817709,266,0.1,0.1,17
5010482529819,596,1.79,1.79,16
5000237130223,374,2.5,2.5,10
5056175986224,1666,0.5,0.5,17
5010236101919,1633,3.5,3.5,24
5000168007090,1532,1.35,1.35,2
5000205039480,123,1.85,1.85,15
5000387907850,325,5.79,5.79,16
5050028198789,91,1,1,10
8711327548763,779,3,3,25
5025728001950,1707,5,5,2
8445291345188,139,5.7,5.7,16
5010482569587,807,2,2,14
5056462330471,783,8,8,4
5060046630253,636,2,2,21
8005172004797,1623,4,4,15
5010482358273,402,2,2,14
5010896091322,1558,1.5,1.5,14
5000166157469,1746,4,4,17
5060611500004,673,1,1,6
5111112675217,45,2,2,4
5010511481385,1470,2,2,5
50160181,1746,3,3,9
5010482771676,137,2,2,5
5000243722665,753,3.5,3.5,19
5027952007883,701,2.49,2.49,1
5060212911636,993,5,5,8
5397139000359,508,0.69,0.69,23
5056283870576,170,6,6,15
8004260496933,1749,2,2,8
5010482173319,449,2.5,2.5,7
5010658318728,567,1.5,1.5,11
5010482616281,723,1.45,1.45,18
5010482949501,569,0.5,0.5,11
5019503045024,536,1.25,1.25,6
5000171002334,800,8.29,8.29,7
5010482888985,656,3.75,3.75,20
5000116129102,1737,2.5,2.5,15
5000227500937,1672,2,2,10
5391536690052,549,3,3,13
5032570024358,1327,1.25,1.25,10
6009694636230,1449,5,5,21
5050565246493,24,1,1,1
5010482379605,975,4.5,4.5,20
7622201799946,624,1.35,1.35,13
5060072990871,806,1.75,1.75,11
5029066078520,786,4.75,4.75,24
8712100836169,306,1.9,1.9,25
5010482839963,556,3,3,23
5020580017187,893,6,6,1
5060639601042,982,2.5,2.5,16
7613287057082,364,1,1,13
5010482899646,57,7,7,5
3041091427717,1790,2.35,2.35,17
5056357914823,316,2.75,2.75,8
5000354914362,1742,1.05,1.05,6
5060060387195,177,1.35,1.35,2
7613036138420,894,2.25,2.25,5
5056283809507,650,1,1,15
5013635101849,128,15,15,11
5050582970562,1386,2.99,2.99,3
5010482668136,30,2,2,17
5019312083569,1547,2.5,2.5,4
7613035301641,495,21.49,21.49,1
5010482317973,684,5,5,8
5000118042553,596,2.25,2.25,14
5010482550424,1810,1.69,1.69,25
5010482681555,56,1,1,3
8410076599247,482,0.01,0.01,12
8711327609082,789,5,5,4
5010103999809,957,6.75,6.75,2
4062139015580,961,11,11,21
8000174000891,1417,8.75,8.75,13
8711000551899,160,6.6,6.6,13
5060140280200,88,1,1,23
8712941335340,1609,2.3,2.3,14
5010775196537,682,0.1,0.1,21
5010482954062,797,4.5,4.5,2
5010338404772,923,3.15,3.15,20
5024448566923,1247,1,1,19
5060868952281,290,1,1,22
5039378002588,84,0.1,0.1,3
5060600887758,728,4,4,16
5010482830830,1458,12,12,6
5010482795979,545,1,1,12
5000128661942,191,0.65,0.65,1
5060956430134,1239,1,1,17
5016873020118,597,1.25,1.25,7
5057693047398,602,14.99,14.99,19
5011166056645,861,4.5,4.5,15
3023290080160,259,1.25,1.25,1
5053191385017,1771,3,3,24
5000159546027,759,2.5,2.5,19
3014260328863,800,1.9,1.9,25
9772052578462,1371,2,2,9
5010482786328,163,1.75,1.75,19
5010478072084,602,0.5,0.5,24
5060060213661,1520,1,1,24
5201054047200,328,1.65,1.65,21
5010026517661,723,1.5,1.5,3
5060060213722,1648,1.25,1.25,16
5056170383295,193,1.5,1.5,24
5010482361112,615,1.5,1.5,21
5011792006595,380,7,7,23
5010482759964,370,1,1,1
5000382102458,1796,1.45,1.45,22
8710522650127,1730,1,1,7
5397199000467,1299,3,3,5
5000186802585,1552,1.5,1.5,16
8700216026888,315,2,2,17
5060558350922,867,2.5,2.5,17
5010482905224,202,2.3,2.3,22
193052009807,554,5,5,10
5010482876371,28,1.75,1.75,17
9300727030528,219,6.99,6.99,16
5056170383141,1785,5,5,24
5010102242517,1792,2.5,2.5,8
5029053566603,642,1,1,16
67742405500,1670,0.5,0.5,7
3512030835721,1355,2,2,23
5010482875305,1392,2.25,2.25,15
5000168199900,1388,1,1,16
5063435123039,1294,2.5,2.5,16
3800020412084,629,1,1,6
5012159033803,42,1,1,6
5740900402959,91,3.75,3.75,12
5000245001454,1682,0.75,0.75,22
5050837388012,599,8,8,6
5060100300566,1756,2.25,2.25,4
5010482797041,354,2.4,2.4,18
5052514014641,1681,1.3,1.3,8
5053941039078,1323,0.01,0.01,11
9770307268649,1611,0.8,0.8,16
5060435600089,952,2.49,2.49,8
4600682403456,605,1.99,1.99,10
5099338025101,817,2.5,2.5,12
50226962,763,1,1,3
5010482839376,384,3,3,14
5010482797331,431,4.25,4.25,24
5000205046419,723,1.75,1.75,25
5010034005006,1444,2.5,2.5,19
5391059000000,194,1,1,18
5015934238370,1496,1.49,1.49,9
5053827206563,768,0.75,0.75,18
5010482374174,767,4.75,4.75,9
5201028355508,716,2.1,2.1,5
7613036533560,210,2,2,24
5010482879341,244,3.5,3.5,13
7613287579744,299,0.1,0.1,24
8715700015026,860,5,5,13
8606018611607,636,1.5,1.5,3
5014442029791,943,2.5,2.5,1
850428001000,536,0.25,0.25,19
5011096008530,764,1.75,1.75,15
5060206744097,1589,1,1,21
8723400829645,1369,1.25,1.25,11
5056103403502,1485,4.99,4.99,20
5000168027371,543,1.62,1.62,1
5000116108534,294,3,3,14
8001841678368,1415,7.5,7.5,19
10700021526,1683,2,2,21
5010092756018,871,1.5,1.5,24
5013931014935,106,3,3,10
5449000207555,760,1.35,1.35,7
5011262163353,191,1.1,1.1,9
5000237109120,220,2.5,2.5,15
5391526155783,1275,3.25,3.25,10
5000157132611,1796,3.5,3.5,16
5000168164045,266,1.65,1.65,13
3148591700071,1477,10.5,10.5,14
5055180687485,1756,3,3,22
8700216003773,434,1,1,2
5014348337532,180,2,2,8
5010153871704,61,2.6,2.6,25
5010153812578,962,2.39,2.39,25
5010482907839,1597,2.25,2.25,14
5060175821317,106,1,1,21
5010228078038,5,1.15,1.15,21
3760049798173,639,1.58,1.58,22
3016661155659,61,17,17,19
5010482906962,576,3,3,7
5035822229136,930,9.99,9.99,8
8411037892452,659,2.5,2.5,8
5010482666170,1544,4,4,23
5015496207258,1289,1.69,1.69,4
5000157141064,270,1,1,16
5055180680776,117,3,3,5
4002084122735,1508,1,1,4
5035251004984,1217,1.49,1.49,17
8717163965030,554,2.85,2.85,22
5057693013324,1475,4.99,4.99,22
11179747559,1341,1,1,21
4025500252458,1503,1,1,25
5020044790595,37,1.5,1.5,11
5060402908637,1371,0.1,0.1,18
5010478700062,1373,0.25,0.25,22
8010893304033,1216,2,2,14
5034424003410,1370,2,2,23
5053990175888,348,0.5,0.5,12
5010482924904,1465,2.25,2.25,7
5060169984851,406,0.01,0.01,1
5060201621805,54,3.25,3.25,18
5010482793203,1683,2,2,10
5012035951641,909,5,5,6
853222006394,948,12.49,12.49,2
5010482277611,1267,4,4,15
5000221502654,946,1.5,1.5,4
5010482392888,269,2,2,20
5026791562584,1574,0.89,0.89,20
5060476797328,786,1,1,6
5018605374711,1568,1,1,20
5099556025068,895,1.5,1.5,8
5010482832391,250,11,11,3
5060466510265,1424,3.85,3.85,13
5013803139018,316,1,1,1
5010549303963,376,2.39,2.39,8
5010061001019,1729,1,1,4
5010373037270,867,1.99,1.99,12
5010153738625,895,5.5,5.5,1
5011056020220,1689,2,2,4
5025728028865,338,12,12,21
5010482374174,274,4.75,4.75,5
8712561698603,870,1,1,22
4009900552813,893,0.62,0.62,23
5000168214559,642,1,1,7
5000225033253,315,2.15,2.15,12
5010482402693,1717,2.4,2.4,7
5010431600897,159,1,1,20
5060060213586,455,1,1,24
5015934373712,1522,2.99,2.99,7
5056032904569,393,9.99,9.99,3
7804320749563,58,1.99,1.99,3
5060049260440,283,1,1,5
5900852925245,348,1,1,19
5010482516017,318,5,5,5
7613033174667,811,4.75,4.75,11
7613037528183,1250,2.5,2.5,13
5019312670264,372,1.75,1.75,17
5025744525645,806,0.99,0.99,19
5000401010405,438,1,1,10
8445290934758,1710,2,2,11
5010482385415,1768,1.75,1.75,1
5010482187934,581,3.5,3.5,5
5000168194042,6,1,1,9
5018605378627,648,2.25,2.25,13
5391522253193,1428,2,2,5
5010482927615,239,3.5,3.5,8
5020628003653,722,5.45,5.45,23
8410261608525,1530,2.2,2.2,24
8414825337364,894,8,8,22
5000168098593,130,0.89,0.89,14
5020580801496,1458,1,1,4
658556063798,372,15,15,13
6003770009178,89,2,2,7
5055195894861,764,29.99,29.99,19
37600279505,585,1,1,22
5010035001373,307,1,1,25
50126866,1557,0.65,0.65,20
5056032925496,591,29.99,29.99,14
5012213466660,517,1,1,22
8001841159706,72,16,16,7
8720181209246,306,1.5,1.5,15
5011417558324,1366,1,1,11
5012583201434,598,1.9,1.9,17
5010482279417,913,4,4,10
5010482255701,302,3.75,3.75,16
5010153871704,973,2.6,2.6,5
5010482782399,397,0.5,0.5,14
5000283659167,327,5.65,5.65,4
5010482634636,1748,0.75,0.75,8
5010394003834,60,1.31,1.31,7
7610216115936,1609,1.13,1.13,14
5000129327922,1605,1.79,1.79,1
8008530052942,1256,5.49,5.49,7
5392000092204,984,3.19,3.19,17
5060149412503,130,1,1,8
9771745897040,1609,0.79,0.79,13
7622202029844,752,3,3,17
5000175409344,25,1,1,15
3574660497014,149,4.75,4.75,2
5056357912898,1525,1.87,1.87,17
5029266200066,231,1.01,1.01,12
5015934062715,898,3.99,3.99,12
9770043741987,1303,2.25,2.25,1
5010482106720,596,2.4,2.4,2
5011376000919,714,1.4,1.4,13
5000232860873,554,1,1,7
5010482884284,1752,3,3,4
5000205048574,1263,5,5,10
5055180687478,223,3,3,8
5000221606789,74,2.25,2.25,15
5010102119314,919,1.75,1.75,20
5010482547073,1735,1,1,8
5010438022210,9010,1.65,1.65,2
8722700019305,1211,0.49,0.49,1
5019402500754,1499,0.65,0.65,20
5600224301409,1603,10.41,10.41,17
8712561191210,1489,1,1,8
5449000123855,1728,10.75,10.75,1
5000159534116,639,4,4,17
7622201694777,392,2.25,2.25,14
5010482393236,295,2.5,2.5,16
5011832044877,178,1.49,1.49,18
5025960003040,897,1.5,1.5,24
7613036141956,1284,1.65,1.65,17
9771467702042,94,0.79,0.79,5
5014369289902,42,16,16,25
5055204512656,415,2.5,2.5,13
5010482813765,1378,2.75,2.75,13
5026489470306,927,1.2,1.2,2
5000204884852,1366,3,3,17
8711200334612,1228,0.3,0.3,1
5010482331856,287,1,1,18
11179334469,583,1,1,24
5010038049099,1666,4.5,4.5,9
9781526362520,1385,1,1,9
5010482931544,629,0.01,0.01,17
5039303007473,180,2.5,2.5,15
5030341500513,956,4.5,4.5,11
5010067306101,758,1.85,1.85,3
5060108452137,583,2.27,2.27,21
9771751628812,1431,1.6,1.6,13
8410100079936,871,2.5,2.5,2
5000159415392,876,1,1,20
5010482834319,912,4.5,4.5,12
5012035953638,747,5,5,8
5060432770006,276,34,34,10
5055180663120,3,2.49,2.49,23
5000178113019,250,1.5,1.5,13
990102017016,362,1,1,16
5060140285762,782,1,1,16
5010482887865,361,1.12,1.12,2
620514007861,111,0.75,0.75,15
5024993731319,120,3.75,3.75,10
5900567022529,626,1,1,16
5011417544143,1397,5,5,1
5010482195427,1589,2.15,2.15,10
5065013305318,799,2,2,23
5027951008034,653,1.4,1.4,18
5030104001202,732,0.7,0.7,14
5390494002501,1328,1,1,5
5060573540629,571,2.99,2.99,20
5056175945771,970,1,1,19
5000205048468,19,5,5,14
5390494002044,1462,2.75,2.75,20
5050565474858,1706,1,1,9
5010972102386,166,2.5,2.5,9
7622202024375,1676,1.75,1.75,15
5060120401823,1271,6,6,11
8710908676871,1664,2.5,2.5,5
5000328197531,1361,1.5,1.5,12
5022822172395,290,0.75,0.75,25
5023139851027,1464,3,3,2
5015302427337,170,0.75,0.75,11
5000245005964,1495,0.75,0.75,5
5010482242831,1333,4,4,3
5056032902855,336,19.99,19.99,14
9771478078983,290,2.4,2.4,2
5010482814861,99,0.01,0.01,14
5010482954734,1725,2,2,25
5011231836486,1396,0.25,0.25,12
5010482822620,960,0.01,0.01,19
5056492900743,1255,1,1,7
5060327461637,544,0.1,0.1,7
5000171061607,302,3.5,3.5,15
5011166206590,309,6.5,6.5,3
5018315003147,57,2.75,2.75,15
83800065745,1795,0.45,0.45,4
5000232878298,1261,1,1,5
7622300497996,769,1.65,1.65,25
7622210753366,20,4,4,19
8445290357625,797,1.65,1.65,12
5010386104662,687,3,3,5
5000232817556,953,1,1,24
5011096009421,1654,2,2,6
5025728030400,872,6,6,7
5010482191641,669,6,6,15
5900852925375,1313,0.8,0.8,22
4001724819103,553,3,3,20
5010482870904,729,0.75,0.75,25
5012035951498,487,2,2,12
5000168027081,1530,2.5,2.5,15
5010482933128,702,2.25,2.25,24
5000354918902,1594,3,3,17
5010034014176,255,1,1,23
5010115902651,1556,2.25,2.25,13
8720182177896,347,0.01,0.01,14
5000205036632,1258,1.97,1.97,19
5010775180710,147,1,1,7
5060193930442,344,0.75,0.75,5
5054563096609,73,1,1,18
5056357911334,610,1.75,1.75,14
4770608250416,650,11,11,25
5010482916756,332,2.5,2.5,16
5010482403256,968,3.75,3.75,20
4001724050711,409,5,5,25
5010238022502,822,4.5,4.5,24
5000158063853,253,2.5,2.5,2
8906077361896,1284,1.3,1.3,12
5029266250047,615,1.01,1.01,25
7804320303178,1809,9,9,12
