STOREID,BARCODE,QTY_MARKDOWN,CURRENT_PRICE,ORIGINAL_PRICE
A227,0000010332252,25,8.99,8.99
A435,0000010495612,2,5.49,5.49
A639,5060123602128,2,0.99,0.99
A241,0072417154874,17,0.85,0.85
A253,0000010384985,8,0.49,0.49
A877,9772046144222,20,2,2
A816,8718114660301,3,2.35,2.35
A222,0000011452409,20,1.99,1.99
A417,0000011446866,23,7,7
A609,0000013945190,5,0.69,0.69
A752,4770149219811,17,1.49,1.49
A374,5000328014746,5,1.95,1.95
A243,5012924076622,19,13.99,13.99
A750,0000010959329,20,12.99,12.99
A465,0000010120026,10,1.99,1.99
A735,8711148416739,8,3.99,3.99
A840,0000010678152,13,2.59,2.59
A599,0065541084155,23,6.99,6.99
A630,9771366780066,25,3.25,3.25
A8574,5060060212510,15,0.89,0.89
A232,0000010700105,24,1.25,1.25
A174,0000011328780,24,3.5,3.5
A581,0000010328804,7,3,3
A110,0000011347002,20,0.99,0.99
A41,9771750958132,1,2.4,2.4
A849,0000010821817,1,0.99,0.99
A16,0000010379318,8,0.02,0.02
A648,5015088851982,9,9.99,9.99
A244,5057566146470,5,1.99,1.99
A198,5011376002753,17,0.99,0.99
A703,9770307521263,9,3.25,3.25
A460,9770962164034,12,2.6,2.6
A781,5031413929843,2,1.99,1.99
A684,5000242451573,9,3.65,3.65
A324,9772054537177,11,2.5,2.5
A55,7613287228703,1,0.99,0.99
A88,5997523314934,11,0.95,0.95
A444,9770962500030,11,3.2,3.2
A407,9771462341338,18,2.2,2.2
A889,9770262304024,5,1.2,1.2
A643,0000010864234,15,0.99,0.99
A89,5060896623726,13,0.79,0.79
A71,5034934829678,4,0.79,0.79
A37,0000010397206,19,503.16,503.16
A122,0192995217942,16,4.99,4.99
A405,5060741616910,8,1.99,1.99
A272,9771352688451,2,2.9,2.9
A270,0000096204795,7,1.79,1.79
A723,5056555208571,2,4.99,4.99
A129,3417761120033,4,24.99,24.99
A357,5060360506340,25,3.25,3.25
A109,5060216565132,4,1.99,1.99
A390,5034934827346,2,0.69,0.69
A796,9770141055320,24,3.99,3.99
A662,5060944462048,2,1.49,1.49
A420,5034934828480,15,0.69,0.69
A854,5024993732989,16,2.95,2.95
A275,8901396161202,20,1.09,1.09
A815,7613034910103,7,12.95,12.95
A246,9770963759314,1,3,3
A737,0077975096604,4,1.39,1.39
A387,0000010595923,4,1.29,1.29
A301,3760145062550,12,14.99,14.99
A642,5060193938967,20,0.59,0.59
A765,5060944461782,24,2.49,2.49
A316,0000010540077,19,2.99,2.99
A938,0000014512322,2,0.99,0.99
A771,0000011446507,7,7,7
A661,3030056911439,21,1.99,1.99
A395,0000010384268,18,0.79,0.79
A479,0043377832867,4,4.99,4.99
A190,9770262304635,6,1.2,1.2
A334,9771750958149,14,2.4,2.4
A200,5010153872367,25,4.49,4.49
A706,5059001017345,22,6.49,6.49
A579,0000011411550,16,1,1
A806,5010549018195,15,8.49,8.49
A59,5711938247843,18,1.99,1.99
A269,5016451433071,17,1.25,1.25
A576,9770956806148,16,1.8,1.8
A553,9771479234166,20,2.8,2.8
A704,5054267011304,20,0.69,0.69
A37,5054267014541,24,0.49,0.49
A594,0000010236291,8,0.49,0.49
A792,9771353234084,22,3.2,3.2
A398,5010034014152,8,0.89,0.89
A56,3030054925803,10,2.99,2.99
A227,5037200102666,13,0.49,0.49
A883,0000010540442,18,6,6
A812,7622201388683,25,0.79,0.79
A658,0000014418617,19,5,5
A113,0000010790540,24,1.19,1.19
A179,0000011449652,20,6.99,6.99
A748,5060938983269,13,1.99,1.99
A41,0688575179415,16,20.99,20.99
A389,0000011480860,5,19.99,19.99
A245,5034934841861,9,0.99,0.99
A469,5028141034550,3,1.99,1.99
A397,9771741340335,5,2.15,2.15
A134,5000112666786,20,0.49,0.49
A840,0000012802753,20,0.49,0.49
A717,8720181511240,12,3.49,3.49
A800,9771366777127,10,2.6,2.6
A709,9770950804324,22,3.6,3.6
A289,3574661710099,25,4.49,4.49
A274,0000010343043,24,6.99,6.99
A105,9770960357254,22,1.95,1.95
A744,0000010478363,14,7.99,7.99
A599,8722900011437,16,0.49,0.49
A112,9771744598054,3,2.5,2.5
A322,0000011328841,9,4,4
A163,0000012367689,24,1.99,1.99
A105,8720181533198,17,1.99,1.99
A73,8720964890449,12,0.99,0.99
A720,3800020412091,21,1.49,1.49
A720,0000010502990,21,14.99,14.99
A241,5011309141412,22,1.99,1.99
A236,0000010507926,14,0.79,0.79
A173,9780241410950,23,5.99,5.99
A311,0000013441609,14,8,8
A722,7613036141956,5,1.49,1.49
A441,5029066024176,5,1.99,1.99
A164,9770307017445,16,1.8,1.8
A834,0194735304356,18,15.99,15.99
A261,0000010525746,19,5,5
A887,5013912910249,1,0.95,0.95
A252,3600523682836,10,3.49,3.49
A787,0072417328985,5,0.55,0.55
A627,9770963402166,12,2.65,2.65
A819,5015934886281,20,0.79,0.79
A680,5012427690905,13,1.95,1.95
A617,8001090761873,14,2.99,2.99
A210,5711938030414,10,1.99,1.99
A346,4025500286712,13,0.5,0.5
A737,9770957623232,20,1.2,1.2
A616,5010029231397,2,1.99,1.99
A158,5000354923630,23,0.99,0.99
A387,0000010458570,13,4.99,4.99
A240,5051799008505,6,2.49,2.49
A735,9770307042164,12,2.5,2.5
A231,9770962341138,3,3.2,3.2
A71,5053990161966,24,1.75,1.75
A181,5000328014746,22,1.95,1.95
A466,0000010659977,25,0.69,0.69
A131,9770307586118,18,2.2,2.2
A433,5000221609421,9,1,1
A357,5059001023940,20,1.99,1.99
A599,5060372809040,20,1.99,1.99
A586,5000108170938,14,1.99,1.99
A867,3057067171089,3,0.99,0.99
A768,0000010386781,4,3.99,3.99
A92,5057566063173,19,1.69,1.69
A662,5010134921015,13,6.99,6.99
A375,8850389110980,11,0.79,0.79
A867,0000010468623,5,1.99,1.99
A464,3065890151529,14,3.49,3.49
A691,0000010082126,18,0.65,0.65
A76,5060121090248,10,0.59,0.59
A424,5059464281017,23,5.99,5.99
A381,9771367059468,23,2.25,2.25
A395,5010153806393,18,2.59,2.59
A321,5060767487716,5,1.99,1.99
A936,4987072027219,14,0.39,0.39
A409,0000011677499,8,3.99,3.99
A210,0000010736890,23,3.49,3.49
A932,5059001022301,25,4.89,4.89
A805,0000010323311,25,6.99,6.99
A335,0043377832867,4,4.99,4.99
A83,9771750958231,6,2.4,2.4
A772,5037028275146,20,4.99,4.99
A236,5060926501611,23,1.99,1.99
A857,9770956805066,24,2.7,2.7
A706,0192995229877,5,4.99,4.99
A553,4000349310026,13,0.29,0.29
A8063,0506014326797,19,0.99,0.99
A338,5013427013046,11,1.99,1.99
A708,5908260251550,3,0.59,0.59
A828,9770963781759,14,3.2,3.2
A648,9770951862316,7,5.5,5.5
A185,5011309142112,3,1.19,1.19
A377,5000328376240,2,1.95,1.95
A209,0000010406458,7,0.02,0.02
A329,0000011322399,14,1.99,1.99
A198,0000050135776,21,1.39,1.39
A137,0000010343548,11,0.49,0.49
A169,5024468000230,14,2.85,2.85
A40,9772051886230,15,2,2
A304,5000354919077,7,1.19,1.19
A881,0000010723548,25,7,7
A231,7702018476626,20,2.49,2.49
A731,3614228943376,17,1.49,1.49
A635,5010067321173,6,1.29,1.29
A223,0000010468159,20,3.99,3.99
A799,0043194125210,7,0.49,0.49
A209,5053990161966,11,1.5,1.5
A164,5000237128459,20,2.95,2.95
A268,0000010406809,24,0.02,0.02
A674,5030756008215,25,0.49,0.49
A213,5000196000636,4,12.99,12.99
A167,8684000201081,17,1.49,1.49
A782,9771751627822,14,2,2
A350,0043377832867,5,4.99,4.99
A278,0000010348376,2,5.99,5.99
A889,5035766064442,23,6.75,6.75
A288,5034934841922,11,0.99,0.99
A367,5012144931756,21,0.79,0.79
A893,0000010532256,10,4.99,4.99
A583,0000010329115,23,7.99,7.99
A8469,0000010801505,16,2.99,2.99
A453,5011579451624,17,1.15,1.15
A71,7622202256806,24,0.99,0.99
A398,5034934828510,21,0.69,0.69
A699,5013692267793,20,0.99,0.99
A718,8711327373105,9,3.69,3.69
A708,5056192410979,7,0.39,0.39
A630,5034934826875,17,0.69,0.69
A192,9770043724379,24,5.99,5.99
A180,0194735234639,6,21.99,21.99
A11,5060053605107,18,1.69,1.69
A406,5056369126634,23,0.99,0.99
A297,7613287811202,25,1.39,1.39
A303,5055918662302,19,1.09,1.09
A239,5010438012853,14,0.99,0.99
A732,5013634012078,23,2.49,2.49
A598,0000010376508,10,0.02,0.02
A88,7613039691779,3,3.49,3.49
A789,0000011325444,21,4.99,4.99
A887,0000010543054,17,0.99,0.99
A267,9772059182044,3,7.5,7.5
A148,0000010343937,10,3.99,3.99
A429,0000013442194,3,15,15
A221,9770956805240,6,1.8,1.8
A359,7622210078100,13,1.19,1.19
A611,0000011328759,25,3,3
A722,7622210078131,15,1.19,1.19
A399,5000237203033,16,1.65,1.65
A412,0000010358733,6,1.49,1.49
A189,5000112673883,11,0.35,0.35
A189,9771479230229,3,2.5,2.5
A737,5053990177684,8,1.75,1.75
A703,5061051401005,16,0.99,0.99
A617,5037787000645,1,0.95,0.95
A332,7622202025693,9,2.19,2.19
A561,5000204379235,17,3.99,3.99
A317,0000010380970,5,1.49,1.49
A736,5053990177684,5,1.39,1.39
A389,0000010323434,19,0.79,0.79
A778,0000010799680,23,1.99,1.99
A880,0000010325216,19,1.29,1.29
A348,0194735309818,23,9.99,9.99
A836,0000010340301,25,4.99,4.99
A932,9770951862323,8,5.99,5.99
A467,9772046144369,9,2.4,2.4
A104,9770307017148,15,1.8,1.8
A344,9770967309348,17,2.5,2.5
A222,5012583210900,9,3.99,3.99
A391,9770962500047,25,3.2,3.2
A378,0000010323427,15,1.49,1.49
A879,0000013395193,10,15,15
A425,5060292125985,11,0.29,0.29
A646,5027017298102,25,1.19,1.19
A142,0843536183379,2,2.99,2.99
A263,5391509281959,5,3.29,3.29
A251,4770149218821,20,0.99,0.99
A424,5059001017536,13,4.99,4.99
A379,5055918649013,19,1.79,1.79
A753,0000010380970,10,1.49,1.49
A376,9771744033562,8,2.15,2.15
A930,5000168000091,20,0.99,0.99
A675,8722900048723,3,0.49,0.49
A164,9770307017148,14,1.8,1.8
A459,5000477671180,22,3.29,3.29
A117,5060235446214,4,0.99,0.99
A134,9772051899117,25,3.9,3.9
A23,5056585801841,11,2.99,2.99
A201,0000010760222,25,0.25,0.25
A788,5021956001113,22,6.99,6.99
A93,8006540109410,14,2.99,2.99
A723,9770966303088,13,3,3
A816,7613036080118,13,1.85,1.85
A226,5000382102458,22,0.89,0.89
A602,5000382114963,23,0.39,0.39
A771,0000010393901,8,7,7
A274,0888888112233,20,0.99,0.99
A251,5449000272003,20,0.99,0.99
A108,5011309104615,20,1.89,1.89
A199,9770141055900,2,3.99,3.99
A310,5034934827506,23,0.69,0.69
A607,0000010347508,5,49.99,49.99
A356,5034934827629,13,0.69,0.69
A196,5999861880256,3,0.99,0.99
A688,5034934827001,21,0.69,0.69
A474,5050360004175,12,1.29,1.29
A802,5034934827544,7,0.69,0.69
A171,5034934827452,14,0.69,0.69
A154,0000010784396,3,0.99,0.99
A835,5013692253543,16,0.99,0.99
A703,0000010398098,19,1.29,1.29
A776,5060772361186,4,2.99,2.99
A390,0000010825594,19,0.89,0.89
A410,8721246993780,3,0.99,0.99
A108,8006540947760,8,0.79,0.79
A57,7613035318823,1,1.85,1.85
A864,5055918659654,1,1.19,1.19
A627,0884486499936,22,3.49,3.49
A746,0000012446780,15,6,6
A815,0000011449539,3,4.5,4.5
A19,0000010347287,21,49.99,49.99
A117,5060372809057,11,2.49,2.49
A167,5028141033621,19,1.59,1.59
A657,8700216969413,13,4.99,4.99
A582,5055057998027,20,2.39,2.39
A765,9770958327351,14,1.35,1.35
A599,9771366780165,7,3.25,3.25
A476,5024996941944,19,1.99,1.99
A630,5000382123316,19,0.39,0.39
A214,0000011780304,20,1.49,1.49
A195,5025514000341,1,0.65,0.65
A722,9770956806049,3,1.8,1.8
A641,5028141033232,1,2.49,2.49
A241,0048256297157,14,0.89,0.89
A796,0000010354018,16,0.02,0.02
A642,5000158071377,11,3.49,3.49
A8208,5056192410382,23,0.69,0.69
A851,8711000545324,21,5.29,5.29
A351,5013919003838,5,2.99,2.99
A377,8436535485906,6,0.59,0.59
A137,5000237102657,21,1.59,1.59
A318,5055918660094,2,0.49,0.49
A733,7613036127110,11,1,1
A192,8001090364104,11,0.99,0.99
A68,5034934829692,2,0.79,0.79
A633,5034934826639,2,0.69,0.69
A303,5010789404819,9,0.99,0.99
A41,5034934827858,4,0.99,0.99
A81,0000010386132,13,0.49,0.49
A306,5012427290808,18,2,2
A40,5000382114222,17,0.39,0.39
A151,0000050249473,1,0.79,0.79
A340,5034934827780,7,0.69,0.69
A278,0000010532232,16,2.99,2.99
A416,5000328015903,18,1.95,1.95
A382,0000014360640,3,8,8
A833,5060193938967,24,0.59,0.59
A425,0000010359884,17,3.99,3.99
A574,5060772366679,5,3.49,3.49
A176,5000159545983,12,2.49,2.49
A263,5028141032532,19,2.99,2.99
A277,0000010376898,13,22.99,22.99
A340,0000010421598,11,49.99,49.99
A335,0000011341826,23,4,4
A652,0000010538418,6,4.99,4.99
A324,5056462801032,12,0.99,0.99
A756,0000010783702,2,0.99,0.99
A240,9770960357063,19,1.95,1.95
A642,0000013833862,20,5.99,5.99
A881,4770149218821,11,0.99,0.99
A854,0000010421598,7,49.99,49.99
A699,0194735258680,17,19.99,19.99
A175,8886467040290,15,2.29,2.29
A755,5000328035949,10,1.95,1.95
A324,8006540421529,3,2.29,2.29
A361,5000242451535,10,3.35,3.35
A602,0000013465995,17,5,5
A669,5061025480845,7,2.49,2.49
A293,0811748033232,3,0.49,0.49
A708,5015802293630,4,2.49,2.49
A652,5000159433068,15,1.09,1.09
A864,8720181638596,10,1.99,1.99
A597,5034934828190,3,0.99,0.99
A685,5057566125833,6,1.69,1.69
A396,5000232037480,18,1.89,1.89
A717,5012583210900,12,3.99,3.99
A444,0000011512325,17,0.99,0.99
A606,5029053537795,13,2.69,2.69
A879,9771353393132,25,2.15,2.15
A258,0000010801482,17,4.99,4.99
A711,9771751627815,4,2,2
A76,5000193900861,11,0.99,0.99
A372,8711148417316,24,0.29,0.29
A8307,8410525254437,1,0.99,0.99
A225,5060944462482,10,2.49,2.49
A306,5060088890950,18,5.99,5.99
A152,8721201974472,8,3.99,3.99
A771,9771748839160,23,2.3,2.3
A621,5023674212154,5,1.99,1.99
A642,9770956806322,11,1.8,1.8
A859,5055918660292,24,1.79,1.79
A131,9770262304024,4,1.2,1.2
A273,0000010848951,24,0.99,0.99
A648,5011309104615,3,1.89,1.89
A432,5012035972035,9,0.89,0.89
A336,0000010034880,14,2.99,2.99
A322,0000010678152,25,2.65,2.65
A198,8700216465366,13,11.79,11.79
A819,7613287254429,8,2.49,2.49
A338,9771366777158,7,3,3
A457,0000011800170,7,1.99,1.99
A105,5060057801680,13,0.99,0.99
A183,5055918662265,17,0.79,0.79
A435,0000010344675,7,1.99,1.99
A763,9771751627815,6,2,2
A189,9770961878024,8,2.15,2.15
A478,9771745492276,2,3.3,3.3
A180,0000013864347,14,13,13
A8448,5060944462482,17,2.49,2.49
A790,0798713200014,14,0.69,0.69
A203,5000157143075,2,1.29,1.29
A831,0000010504819,16,9.99,9.99
A864,5010993461868,25,5.99,5.99
A826,8445290518910,17,1.49,1.49
A693,7613034872616,16,1.66,1.66
A699,5034934828459,5,0.69,0.69
A194,9770957623430,24,1.2,1.2
A288,0000010329689,14,2.99,2.99
A366,9770967309317,1,2.5,2.5
A198,6975641461319,23,0.29,0.29
A290,5056462801032,6,0.99,0.99
A587,9770963402241,18,2.65,2.65
A428,0000012889976,17,3.99,3.99
A199,0000010339442,19,0.02,0.02
A678,5449000130228,18,7.99,7.99
A695,0000010404102,5,9.99,9.99
A782,4005808230679,21,2.29,2.29
A595,0000010342022,22,2.5,2.5
A128,5060992822573,17,0.99,0.99
A702,5410263931273,23,0.99,0.99
A113,0000011582090,8,0.99,0.99
A750,5011157888101,10,0.95,0.95
A596,8886467067501,9,2.29,2.29
A361,5061011100030,8,0.29,0.29
A144,5013919005832,24,3.49,3.49
A398,4008429138294,24,4.75,4.75
A214,5000159545983,22,2.79,2.79
A740,9770214388263,17,3.8,3.8
A613,9772054542027,5,0.39,0.39
A164,5000328031484,1,0.85,0.85
A760,5012427043503,19,2,2
A155,5051389048324,8,0.79,0.79
A303,0000010346952,7,6.99,6.99
A583,5000328024349,2,1.35,1.35
A445,5015077598768,15,3.99,3.99
A345,0000010341827,11,4,4
A23,9770963781728,25,3.2,3.2
A20,5000168003405,5,2.79,2.79
A425,5023674212130,19,1.99,1.99
A699,8006540918449,8,4.99,4.99
A40,0000011411888,4,0.99,0.99
A681,9770957375315,25,2.5,2.5
A758,5010153817900,20,3.29,3.29
A183,0000772420433,11,1.49,1.49
A19,5056192415134,2,1.99,1.99
A359,8700216106818,3,2.25,2.25
A759,0000090457388,3,1.99,1.99
A366,9770956806155,15,1.8,1.8
A425,9770963759345,9,3,3
A752,0000010364338,2,3,3
A241,8005610629810,12,2.99,2.99
A59,5012583204732,1,3.99,3.99
A733,8001841535487,9,1.99,1.99
A333,9770956805417,2,1.8,1.8
A709,3614228943307,14,1.49,1.49
A311,5060053605107,25,1.69,1.69
A384,7622201635510,15,0.79,0.79
A16,9771462719786,16,3,3
A164,5031416451068,5,0.89,0.89
A451,0000012345182,13,1.99,1.99
A320,5061072450396,23,1.79,1.79
A475,5060350562967,11,0.89,0.89
A739,9771367059246,23,2.25,2.25
A556,8445291456716,12,1.49,1.49
A146,0000010468555,21,1.99,1.99
A394,9770960357032,16,1.95,1.95
A188,0000010815533,20,14.99,14.99
A245,0000011793465,24,2.99,2.99
A168,5034934827483,6,0.69,0.69
A247,5060119299608,4,14.99,14.99
A662,5034934829685,15,0.79,0.79
A155,5028266009921,21,1.69,1.69
A861,5056264704029,17,4.99,4.99
A740,5000204106039,20,1.29,1.29
A23,5012427043619,12,2,2
A305,0000010549087,7,19.99,19.99
A183,0000010809280,17,29.99,29.99
A61,5017726447168,1,3.99,3.99
A375,0000010521441,20,14.99,14.99
A426,5011403000035,25,1.89,1.89
A645,4060800103307,20,1.49,1.49
A381,0000011341970,7,1,1
A719,0000050157228,19,1.29,1.29
A658,0000010549087,8,19.99,19.99
A806,0000011463344,20,4.5,4.5
A331,0000010008249,21,7.99,7.99
A781,0000010418925,14,7.99,7.99
A93,9770961100156,12,3.4,3.4
A726,5051794034103,9,0.99,0.99
A556,0000010570999,3,1.99,1.99
A829,5031413938494,19,1.99,1.99
A300,9770307019111,17,3.2,3.2
A774,7622210357915,9,0.89,0.89
A453,0034000433032,24,0.49,0.49
A8563,0000010326176,14,7,7
A615,5000488304091,3,2.99,2.99
A649,0000010341476,16,2,2
A469,9770956805523,4,1.8,1.8
A8563,5000157076571,4,0.59,0.59
A144,3360319820940,14,2.99,2.99
A781,8712566479665,25,2.39,2.39
A745,9771746706013,24,1.9,1.9
A160,3800020441749,7,0.99,0.99
A657,0000011328858,19,1.5,1.5
A246,9770962164140,20,2.6,2.6
A159,9771366780233,8,2.25,2.25
A619,9781035049479,10,1.49,1.49
A86,0000013442422,7,10,10
A123,5060539074939,21,0.99,0.99
A691,3065890151529,14,3.49,3.49
A89,5060944461324,18,1.79,1.79
A395,0000010331545,13,1.09,1.09
A765,9772059182044,17,5.5,5.5
A109,5000237128459,17,2.95,2.95
A393,9770961878253,14,2.15,2.15
A59,5031413938494,9,1.99,1.99
A414,1220000450097,11,1.99,1.99
A419,0000010392751,14,22.9,22.9
A353,5000221606772,3,1.5,1.5
A355,0000010452363,16,3.99,3.99
A303,0072417200472,15,0.39,0.39
A897,5998749142356,6,0.95,0.95
A610,4000349500007,23,0.29,0.29
A591,0000011322382,23,4.99,4.99
A631,5034934827001,25,0.69,0.69
A815,5010052108321,12,1.35,1.35
A792,5032439100179,20,1.49,1.49
A851,5060608748525,23,0.99,0.99
A721,0000010340271,1,5.99,5.99
A342,8710908678615,19,0.89,0.89
A940,0000011959328,13,12.99,12.99
A478,9770960357223,3,1.95,1.95
A196,5000159550567,2,0.39,0.39
A162,0000010664902,17,12.99,12.99
A611,8712100633171,19,1.29,1.29
A215,5055918653522,1,2.09,2.09
A781,5012583204398,6,3.99,3.99
A708,9771748839344,20,2.25,2.25
A696,0000010381083,17,15,15
A266,5034934828114,17,0.29,0.29
A791,5000237133989,13,1.59,1.59
A431,5011417593394,8,2.99,2.99
A879,0000010340219,2,14.99,14.99
A553,0000012323159,25,1.29,1.29
A359,5015063202532,10,7.49,7.49
A200,0000010250440,1,3.49,3.49
A225,0000010446379,5,1.99,1.99
A879,5449000052926,9,0.99,0.99
A331,5011417564905,22,1.29,1.29
A459,9770307017452,12,1.8,1.8
A592,3030056911453,20,1.99,1.99
A414,8720181654190,13,7.49,7.49
A352,5034934829975,25,0.79,0.79
A56,0000010087596,7,2.99,2.99
A123,5016910903602,7,2.49,2.49
A619,8593893776081,18,5.99,5.99
A163,9770956806223,9,1.8,1.8
A404,5013919003708,14,3.99,3.99
A220,5025840003986,11,1.29,1.29
A941,0000010411551,9,1,1
A466,0000010348185,3,39.99,39.99
A648,0000010432631,16,2.99,2.99
A376,8700216630924,19,2.19,2.19
A836,3616302989010,9,1.99,1.99
A269,0000010664599,6,2.99,2.99
A765,9770961878246,4,2.15,2.15
A263,5022825002590,16,1.79,1.79
A457,0000010340295,11,4.99,4.99
A599,0000010390559,23,0.99,0.99
A256,4025500286934,19,0.5,0.5
A576,9771462720034,9,3,3
A359,0000080578819,2,0.39,0.39
A691,5015934886557,20,0.79,0.79
A211,9770962164232,17,2.6,2.6
A800,0000011364214,8,1,1
A196,5000221001386,4,1.75,1.75
A743,7622210464712,16,0.79,0.79
A362,0884486499974,3,3.99,3.99
A704,5060139435680,12,0.99,0.99
A11,5034934829975,9,0.79,0.79
A133,0000010446393,15,1.99,1.99
A135,0639277129598,7,0.49,0.49
A145,8436575095011,7,1.49,1.49
A180,5057566078160,5,1.69,1.69
A468,9770958389069,24,2.6,2.6
A322,5060406144260,3,0.89,0.89
A601,0000010418956,13,12.99,12.99
A436,8720181651953,21,6.99,6.99
A281,0000010997284,4,1.99,1.99
A8563,5010052108307,7,1.35,1.35
A636,9770958983373,10,1.45,1.45
A106,8722900013561,19,0.99,0.99
A425,5056709800989,8,0.29,0.29
A720,0000010026151,12,1.89,1.89
A154,0000011332251,15,7.99,7.99
A255,9770307521164,3,3.25,3.25
A209,8445291169562,8,1.89,1.89
A262,5015802293944,17,1.99,1.99
A829,0000010120026,15,1.99,1.99
A801,0000010723517,4,7,7
A738,5053249281919,13,1.29,1.29
A930,0000010390382,2,0.99,0.99
A655,9770961878116,24,2.15,2.15
A750,5054267014459,23,1.49,1.49
A120,9770961878123,10,2.15,2.15
A706,5054267000223,13,2.35,2.35
A889,7332531074933,13,3.99,3.99
A341,5061058241307,4,2.99,2.99
A806,9770966303071,9,3,3
A620,0619232005549,23,0.59,0.59
A258,0000012418619,5,5,5
A57,9770262304062,14,1.2,1.2
A428,8436575095059,6,1.49,1.49
A322,0000050204274,25,1.39,1.39
A129,0000010449684,14,4.5,4.5
A356,9770307588440,17,2.2,2.2
A873,0000011446453,13,8,8
A719,5029066033482,16,1.69,1.69
A57,0043377832812,4,4.99,4.99
A407,4005555041139,18,4.99,4.99
A642,5010338103774,22,1.09,1.09
A162,8700216969451,6,7.99,7.99
A255,0000010092378,21,3.15,3.15
A197,5055918657162,7,0.79,0.79
A277,5050360004175,15,1.29,1.29
A722,0000011442240,24,14,14
A569,5060119299622,21,14.99,14.99
A123,0000010589021,23,0.69,0.69
A433,0000012364374,1,3,3
A433,0000010354018,15,0.02,0.02
A405,5000168001227,3,0.49,0.49
A327,0000012396610,24,3.99,3.99
A712,8445291295872,23,1.49,1.49
A297,4062139018659,20,1.75,1.75
A639,4017100328732,24,1.29,1.29
A382,4894680024069,6,2.99,2.99
A111,5015934837153,21,0.49,0.49
A635,9770958575226,21,2.4,2.4
A276,9771746701261,8,2,2
A784,0000010526729,4,2.29,2.29
A413,9008606237692,14,1.99,1.99
A440,5060938983290,7,1.99,1.99
A862,5011792005376,2,9.49,9.49
A323,0000014328855,2,1.5,1.5
A728,5016451252177,19,1.15,1.15
A337,0000010532393,23,4.99,4.99
A709,0000013341954,1,2.5,2.5
A931,8718951715677,20,4.99,4.99
A95,9770967309058,10,2.5,2.5
A229,0000011540748,12,0.79,0.79
A707,5057566125871,10,1.69,1.69
A150,5060056487915,12,0.49,0.49
A600,8593893744097,14,5.99,5.99
A469,4062139017324,13,1.49,1.49
A322,0000011793465,2,2.99,2.99
A727,0000012501090,12,5,5
A349,5060962500104,8,9.99,9.99
A703,0000010323410,16,0.99,0.99
A814,9771751628034,22,2,2
A379,0000010799680,15,1.99,1.99
A812,9770307017216,17,1.8,1.8
A569,0000011395256,11,8,8
A40,0000010451489,21,9.99,9.99
A566,8724900700526,13,1.49,1.49
A740,8714800017282,10,4.99,4.99
A262,0000010420096,22,69.99,69.99
A61,5050360016826,13,1.15,1.15
A117,5015934791981,23,0.69,0.69
A734,9770960357049,25,1.95,1.95
A778,5053249281926,19,1.29,1.29
A146,9772755247153,10,1.35,1.35
A11,5013692273619,6,4.99,4.99
A664,9771470758104,8,3.1,3.1
A242,8711000519233,25,3.49,3.49
A335,9770307095764,11,2.6,2.6
A257,3614222586357,2,0.99,0.99
A320,0000010347256,10,49.99,49.99
A212,9771750958323,21,2.4,2.4
A864,5060133377801,19,1.99,1.99
A57,9770307521331,15,2.25,2.25
A416,9771751627525,10,2,2
A479,0000011463344,5,4.5,4.5
A229,5900951028502,22,1.09,1.09
A749,0021664710395,12,12.99,12.99
A872,8901571011018,9,1.49,1.49
A306,0884486499936,12,3.99,3.99
A431,9770962164218,24,2.6,2.6
A554,9770960357148,10,1.95,1.95
A686,0000010329474,14,7,7
A690,7640175743345,1,0.99,0.99
A448,9770214388201,8,3.8,3.8
A574,7613035419056,23,0.99,0.99
A724,8410031975215,24,0.29,0.29
A390,0000014446450,9,8,8
A200,9770958983359,12,1.45,1.45
A294,5034934827131,20,0.99,0.99
A697,0000090456992,24,1.99,1.99
A249,0000010521151,9,0.69,0.69
